Mode,Percentage,Layer,Capacity,Radius,Dimension,Correlation,NormedCapacity,NormedRadius,NormedDimension,NormedCorrelation
FinalTrain_5,256,10,0.10490148504426194,1.228788172568837,14.199488018022349,0.3189811472011995,0.7725270965909041,0.9759029883939013,1.3261039014456202,0.7149959238520264
FinalTrain_5,256,11,0.10455750770813521,1.227300948956911,14.255281047630218,0.338892084492365,0.769993940719384,0.9747218361011882,1.3313144663718035,0.7596262699654819
FinalTrain_5,256,12,0.10631855690927894,1.2024461295405002,14.138249094888412,0.33640385362369685,0.7829628536545942,0.9549821502172021,1.3203847392627888,0.7540489029508151
FinalTrain_5,384,1,0.13678562418149265,1.278728659941481,10.729176164272967,0.3812990369595362,1.0,1.0,1.0,1.0
FinalTrain_5,384,2,0.13612218609731067,1.2543473862476526,10.858386692579625,0.3402170417334937,0.9951497967118116,0.9809331921168137,1.012042912366088,0.8922578049144085
FinalTrain_5,384,3,0.1360240151875034,1.2439903355429989,11.023579703113947,0.352466557759456,0.9944320976817073,0.9728337015609927,1.027439528844844,0.9243835509525823
FinalTrain_5,384,4,0.13110509238629336,1.2062970361564984,11.525029039204242,0.3720797753149225,0.9584712806686313,0.943356533677522,1.0741765129722989,0.9758214399959471
FinalTrain_5,384,5,0.12777977851790445,1.1999073938957963,11.865175269608653,0.3747678673608327,0.9341608760607849,0.9383596625969954,1.1058794345383611,0.9828712664716313
FinalTrain_5,384,6,0.12163805034522644,1.2194360595826168,12.336277037650335,0.4151067705722902,0.8892604838636566,0.953631601279995,1.1497879099728874,1.0886646184116686
FinalTrain_5,384,7,0.11762020729293567,1.2103932722216528,12.910713504212342,0.39574470917702487,0.859887199380488,0.9465598997969158,1.2033275720836485,1.0378854149034256
FinalTrain_5,384,8,0.11195616796512911,1.193653904779511,13.415586816957557,0.38055193140620824,0.8184790516917273,0.9334692669155757,1.2503836838498426,0.9980406308935754
FinalTrain_5,384,9,0.10812843028420092,1.1910714490711476,13.818457340283393,0.31745198894012294,0.7904955724055606,0.9314497175074304,1.2879327479305829,0.8325538702417736
FinalTrain_5,384,10,0.1054688761628264,1.2183651760173317,14.19134408022086,0.28991937420642877,0.7710523440890693,0.9527941417009361,1.3226872094314706,0.7603464632857052
FinalTrain_5,384,11,0.10186328844114896,1.2332242172468637,14.525310607584244,0.3133275068497728,0.7446929386818651,0.9644143092118543,1.3538141591851205,0.8217369478513091
FinalTrain_5,384,12,0.10115417057913227,1.2578748889713776,14.556121368235226,0.47328582086591153,0.7395087837952683,0.9836917935576278,1.3566858391891807,1.2412457808440178
